COUNTRY_REGION,ISO3166_1,ISO3166_2,NOTE,STATE,HOSPITALS,ICU_BEDS,COUNTY,FIPS
United States,US,MD,No hospitals,Maryland,0,0,Caroline,24011
United States,US,MD,Hospitals with ICU beds,Maryland,1,10,Carroll,24013
United States,US,MD,Hospitals with ICU beds,Maryland,1,5,Cecil,24015
United States,US,MD,Hospitals with ICU beds,Maryland,1,10,Charles,24017
United States,US,MD,No hospitals,Maryland,0,0,Dorchester,24019
United States,US,MD,Hospitals with ICU beds,Maryland,1,18,Frederick,24021
United States,US,MD,Hospitals with ICU beds,Maryland,1,2,Garrett,24023
United States,US,MD,Hospitals with ICU beds,Maryland,2,19,Harford,24025
United States,US,MD,Hospitals with ICU beds,Maryland,1,16,Howard,24027
United States,US,MD,Hospitals with ICU beds,Maryland,1,6,Kent,24029
United States,US,MD,Hospitals with ICU beds,Maryland,6,150,Montgomery,24031
United States,US,MD,Hospitals with ICU beds,Maryland,5,89,Prince George's,24033
United States,US,MD,No hospitals,Maryland,0,0,Queen Anne's,24035
United States,US,MD,Hospitals with ICU beds,Maryland,1,12,St. Mary's,24037
United States,US,MD,Hospitals without ICU beds,Maryland,1,0,Somerset,24039
United States,US,MD,Hospitals with ICU beds,Maryland,1,16,Talbot,24041
United States,US,MD,Hospitals with ICU beds,Maryland,1,48,Washington,24043
United States,US,MD,Hospitals with ICU beds,Maryland,1,24,Wicomico,24045
United States,US,MD,Hospitals with ICU beds,Maryland,1,6,Worcester,24047
United States,US,MD,Hospitals with ICU beds,Maryland,12,508,Baltimore City,24510
United States,US,MA,Hospitals with ICU beds,Massachusetts,2,34,Barnstable,25001
United States,US,MA,Hospitals with ICU beds,Massachusetts,2,24,Berkshire,25003
United States,US,MA,Hospitals with ICU beds,Massachusetts,4,96,Bristol,25005
United States,US,MA,Hospitals without ICU beds,Massachusetts,1,0,Dukes,25007
United States,US,MA,Hospitals with ICU beds,Massachusetts,5,98,Essex,25009
United States,US,MA,Hospitals with ICU beds,Massachusetts,1,6,Franklin,25011
United States,US,MA,Hospitals with ICU beds,Massachusetts,5,119,Hampden,25013
United States,US,MA,Hospitals with ICU beds,Massachusetts,1,11,Hampshire,25015
United States,US,MA,Hospitals with ICU beds,Massachusetts,11,216,Middlesex,25017
United States,US,MA,Hospitals without ICU beds,Massachusetts,1,0,Nantucket,25019
United States,US,MA,Hospitals with ICU beds,Massachusetts,4,59,Norfolk,25021
United States,US,MA,Hospitals with ICU beds,Massachusetts,3,47,Plymouth,25023
United States,US,MA,Hospitals with ICU beds,Massachusetts,10,447,Suffolk,25025
United States,US,MA,Hospitals with ICU beds,Massachusetts,8,169,Worcester,25027
United States,US,MI,No hospitals,Michigan,0,0,Alcona,26001
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Alger,26003
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Allegan,26005
United States,US,MI,Hospitals with ICU beds,Michigan,1,9,Alpena,26007
United States,US,MI,No hospitals,Michigan,0,0,Antrim,26009
United States,US,MI,Hospitals with ICU beds,Michigan,1,5,Arenac,26011
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Baraga,26013
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Barry,26015
United States,US,MI,Hospitals with ICU beds,Michigan,1,32,Bay,26017
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Benzie,26019
United States,US,MI,Hospitals with ICU beds,Michigan,2,20,Berrien,26021
United States,US,MI,Hospitals with ICU beds,Michigan,1,10,Branch,26023
United States,US,MI,Hospitals with ICU beds,Michigan,2,32,Calhoun,26025
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Cass,26027
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Charlevoix,26029
United States,US,MI,No hospitals,Michigan,0,0,Cheboygan,26031
United States,US,MI,Hospitals with ICU beds,Michigan,1,6,Chippewa,26033
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Clare,26035
United States,US,MI,Hospitals with ICU beds,Michigan,1,2,Clinton,26037
United States,US,MI,Hospitals with ICU beds,Michigan,1,6,Crawford,26039
United States,US,MI,Hospitals with ICU beds,Michigan,1,9,Delta,26041
United States,US,MI,Hospitals with ICU beds,Michigan,1,6,Dickinson,26043
United States,US,MI,Hospitals without ICU beds,Michigan,2,0,Eaton,26045
United States,US,MI,Hospitals with ICU beds,Michigan,1,58,Emmet,26047
United States,US,MI,Hospitals with ICU beds,Michigan,3,151,Genesee,26049
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Gladwin,26051
United States,US,MI,Hospitals with ICU beds,Michigan,1,5,Gogebic,26053
United States,US,MI,Hospitals with ICU beds,Michigan,1,20,Grand Traverse,26055
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Gratiot,26057
United States,US,MI,Hospitals with ICU beds,Michigan,1,4,Hillsdale,26059
United States,US,MI,Hospitals with ICU beds,Michigan,2,5,Houghton,26061
United States,US,MI,Hospitals with ICU beds,Michigan,3,4,Huron,26063
United States,US,MI,Hospitals with ICU beds,Michigan,2,219,Ingham,26065
United States,US,MI,Hospitals with ICU beds,Michigan,1,2,Ionia,26067
United States,US,MI,Hospitals with ICU beds,Michigan,1,4,Iosco,26069
United States,US,MI,Hospitals with ICU beds,Michigan,1,3,Iron,26071
United States,US,MI,Hospitals with ICU beds,Michigan,1,8,Isabella,26073
United States,US,MI,Hospitals with ICU beds,Michigan,1,51,Jackson,26075
United States,US,MI,Hospitals with ICU beds,Michigan,2,34,Kalamazoo,26077
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Kalkaska,26079
United States,US,MI,Hospitals with ICU beds,Michigan,3,150,Kent,26081
United States,US,MI,No hospitals,Michigan,0,0,Keweenaw,26083
United States,US,MI,No hospitals,Michigan,0,0,Lake,26085
United States,US,MI,Hospitals with ICU beds,Michigan,1,10,Lapeer,26087
United States,US,MI,No hospitals,Michigan,0,0,Leelanau,26089
United States,US,MI,Hospitals without ICU beds,Michigan,2,0,Lenawee,26091
United States,US,MI,Hospitals with ICU beds,Michigan,2,8,Livingston,26093
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Luce,26095
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Mackinac,26097
United States,US,MI,Hospitals with ICU beds,Michigan,4,122,Macomb,26099
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Manistee,26101
United States,US,MI,Hospitals with ICU beds,Michigan,2,30,Marquette,26103
United States,US,MI,Hospitals with ICU beds,Michigan,1,6,Mason,26105
United States,US,MI,Hospitals with ICU beds,Michigan,1,4,Mecosta,26107
United States,US,MI,No hospitals,Michigan,0,0,Menominee,26109
United States,US,MI,Hospitals with ICU beds,Michigan,1,26,Midland,26111
United States,US,MI,No hospitals,Michigan,0,0,Missaukee,26113
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Monroe,26115
United States,US,MI,Hospitals with ICU beds,Michigan,4,12,Montcalm,26117
United States,US,MI,No hospitals,Michigan,0,0,Montmorency,26119
United States,US,MI,Hospitals with ICU beds,Michigan,1,37,Muskegon,26121
United States,US,MI,Hospitals with ICU beds,Michigan,1,9,Newaygo,26123
United States,US,MI,Hospitals with ICU beds,Michigan,12,409,Oakland,26125
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Oceana,26127
United States,US,MI,Hospitals with ICU beds,Michigan,1,10,Ogemaw,26129
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Ontonagon,26131
United States,US,MI,Hospitals with ICU beds,Michigan,1,4,Osceola,26133
United States,US,MI,No hospitals,Michigan,0,0,Oscoda,26135
United States,US,MI,Hospitals with ICU beds,Michigan,1,4,Otsego,26137
United States,US,MI,Hospitals with ICU beds,Michigan,3,22,Ottawa,26139
United States,US,MI,No hospitals,Michigan,0,0,Presque Isle,26141
United States,US,MI,No hospitals,Michigan,0,0,Roscommon,26143
United States,US,MI,Hospitals with ICU beds,Michigan,3,133,Saginaw,26145
United States,US,MI,Hospitals with ICU beds,Michigan,3,23,St. Clair,26147
United States,US,MI,Hospitals with ICU beds,Michigan,2,8,St. Joseph,26149
United States,US,MI,Hospitals without ICU beds,Michigan,3,0,Sanilac,26151
United States,US,MI,Hospitals without ICU beds,Michigan,1,0,Schoolcraft,26153
United States,US,MI,Hospitals with ICU beds,Michigan,1,7,Shiawassee,26155
United States,US,MI,Hospitals without ICU beds,Michigan,2,0,Tuscola,26157
United States,US,MI,Hospitals without ICU beds,Michigan,2,0,Van Buren,26159
United States,US,MI,Hospitals with ICU beds,Michigan,4,92,Washtenaw,26161
United States,US,MI,Hospitals with ICU beds,Michigan,14,586,Wayne,26163
United States,US,MI,Hospitals with ICU beds,Michigan,1,6,Wexford,26165
United States,US,MN,Hospitals with ICU beds,Minnesota,1,4,Aitkin,27001
United States,US,MN,Hospitals with ICU beds,Minnesota,1,35,Anoka,27003
United States,US,MN,Hospitals with ICU beds,Minnesota,1,8,Becker,27005
United States,US,MN,Hospitals with ICU beds,Minnesota,2,10,Beltrami,27007
United States,US,MN,No hospitals,Minnesota,0,0,Benton,27009
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Big Stone,27011
United States,US,MN,Hospitals with ICU beds,Minnesota,1,29,Blue Earth,27013
United States,US,MN,Hospitals without ICU beds,Minnesota,3,0,Brown,27015
United States,US,MN,Hospitals with ICU beds,Minnesota,2,6,Carlton,27017
United States,US,MN,Hospitals with ICU beds,Minnesota,1,25,Carver,27019
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Cass,27021
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Chippewa,27023
United States,US,MN,Hospitals with ICU beds,Minnesota,1,10,Chisago,27025
United States,US,MN,No hospitals,Minnesota,0,0,Clay,27027
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Clearwater,27029
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Cook,27031
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Cottonwood,27033
United States,US,MN,Hospitals with ICU beds,Minnesota,2,16,Crow Wing,27035
United States,US,MN,Hospitals with ICU beds,Minnesota,2,12,Dakota,27037
United States,US,MN,No hospitals,Minnesota,0,0,Dodge,27039
United States,US,MN,Hospitals with ICU beds,Minnesota,1,8,Douglas,27041
United States,US,MN,Hospitals with ICU beds,Minnesota,1,4,Faribault,27043
United States,US,MN,No hospitals,Minnesota,0,0,Fillmore,27045
United States,US,MN,Hospitals with ICU beds,Minnesota,1,18,Freeborn,27047
United States,US,MN,Hospitals with ICU beds,Minnesota,2,4,Goodhue,27049
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Grant,27051
United States,US,MN,Hospitals with ICU beds,Minnesota,8,311,Hennepin,27053
United States,US,MN,No hospitals,Minnesota,0,0,Houston,27055
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Hubbard,27057
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Isanti,27059
United States,US,MN,Hospitals with ICU beds,Minnesota,3,9,Itasca,27061
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Jackson,27063
United States,US,MN,Hospitals with ICU beds,Minnesota,1,4,Kanabec,27065
United States,US,MN,Hospitals with ICU beds,Minnesota,1,8,Kandiyohi,27067
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Kittson,27069
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Koochiching,27071
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Lac qui Parle,27073
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Lake,27075
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Lake of the Woods,27077
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Le Sueur,27079
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Lincoln,27081
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Lyon,27083
United States,US,MN,Hospitals with ICU beds,Minnesota,2,6,McLeod,27085
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Mahnomen,27087
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Marshall,27089
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Martin,27091
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Meeker,27093
United States,US,MN,Hospitals with ICU beds,Minnesota,2,4,Mille Lacs,27095
United States,US,MN,Hospitals with ICU beds,Minnesota,1,6,Morrison,27097
United States,US,MN,No hospitals,Minnesota,0,0,Mower,27099
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Murray,27101
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Nicollet,27103
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Nobles,27105
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Norman,27107
United States,US,MN,Hospitals with ICU beds,Minnesota,2,218,Olmsted,27109
United States,US,MN,Hospitals with ICU beds,Minnesota,2,5,Otter Tail,27111
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Pennington,27113
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Pine,27115
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Pipestone,27117
United States,US,MN,Hospitals with ICU beds,Minnesota,2,5,Polk,27119
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Pope,27121
United States,US,MN,Hospitals with ICU beds,Minnesota,4,135,Ramsey,27123
United States,US,MN,No hospitals,Minnesota,0,0,Red Lake,27125
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Redwood,27127
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Renville,27129
United States,US,MN,Hospitals with ICU beds,Minnesota,2,4,Rice,27131
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Rock,27133
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Roseau,27135
United States,US,MN,Hospitals with ICU beds,Minnesota,8,179,St. Louis,27137
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Scott,27139
United States,US,MN,No hospitals,Minnesota,0,0,Sherburne,27141
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Sibley,27143
United States,US,MN,Hospitals with ICU beds,Minnesota,4,41,Stearns,27145
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Steele,27147
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Stevens,27149
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Swift,27151
United States,US,MN,Hospitals with ICU beds,Minnesota,2,3,Todd,27153
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Traverse,27155
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Wabasha,27157
United States,US,MN,Hospitals with ICU beds,Minnesota,1,2,Wadena,27159
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Waseca,27161
United States,US,MN,Hospitals with ICU beds,Minnesota,2,31,Washington,27163
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Watonwan,27165
United States,US,MN,Hospitals without ICU beds,Minnesota,1,0,Wilkin,27167
United States,US,MN,Hospitals with ICU beds,Minnesota,1,8,Winona,27169
United States,US,MN,Hospitals with ICU beds,Minnesota,2,3,Wright,27171
United States,US,MN,Hospitals without ICU beds,Minnesota,2,0,Yellow Medicine,27173
United States,US,MS,Hospitals with ICU beds,Mississippi,1,15,Adams,28001
United States,US,MS,Hospitals with ICU beds,Mississippi,1,24,Alcorn,28003
United States,US,MS,No hospitals,Mississippi,0,0,Amite,28005
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Attala,28007
United States,US,MS,No hospitals,Mississippi,0,0,Benton,28009
United States,US,MS,Hospitals with ICU beds,Mississippi,1,8,Bolivar,28011
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Calhoun,28013
United States,US,MS,No hospitals,Mississippi,0,0,Carroll,28015
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Chickasaw,28017
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Choctaw,28019
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Claiborne,28021
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Clarke,28023
United States,US,MS,Hospitals with ICU beds,Mississippi,1,6,Clay,28025
United States,US,MS,Hospitals with ICU beds,Mississippi,1,10,Coahoma,28027
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Copiah,28029
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Covington,28031
United States,US,MS,Hospitals with ICU beds,Mississippi,2,44,DeSoto,28033
United States,US,MS,Hospitals with ICU beds,Mississippi,1,48,Forrest,28035
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Franklin,28037
United States,US,MS,Hospitals with ICU beds,Mississippi,1,6,George,28039
United States,US,MS,Hospitals without ICU beds,Mississippi,2,0,Greene,28041
United States,US,MS,Hospitals with ICU beds,Mississippi,1,5,Grenada,28043
United States,US,MS,Hospitals with ICU beds,Mississippi,1,6,Hancock,28045
United States,US,MS,Hospitals with ICU beds,Mississippi,3,57,Harrison,28047
United States,US,MS,Hospitals with ICU beds,Mississippi,5,218,Hinds,28049
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Holmes,28051
United States,US,MS,No hospitals,Mississippi,0,0,Humphreys,28053
United States,US,MS,No hospitals,Mississippi,0,0,Issaquena,28055
United States,US,MS,No hospitals,Mississippi,0,0,Itawamba,28057
United States,US,MS,Hospitals with ICU beds,Mississippi,1,48,Jackson,28059
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Jasper,28061
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Jefferson,28063
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Jefferson Davis,28065
United States,US,MS,Hospitals with ICU beds,Mississippi,1,14,Jones,28067
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Kemper,28069
United States,US,MS,Hospitals with ICU beds,Mississippi,1,24,Lafayette,28071
United States,US,MS,Hospitals with ICU beds,Mississippi,1,17,Lamar,28073
United States,US,MS,Hospitals with ICU beds,Mississippi,4,51,Lauderdale,28075
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Lawrence,28077
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Leake,28079
United States,US,MS,Hospitals with ICU beds,Mississippi,1,42,Lee,28081
United States,US,MS,Hospitals with ICU beds,Mississippi,1,9,Leflore,28083
United States,US,MS,Hospitals with ICU beds,Mississippi,1,5,Lincoln,28085
United States,US,MS,Hospitals with ICU beds,Mississippi,1,18,Lowndes,28087
United States,US,MS,Hospitals with ICU beds,Mississippi,1,7,Madison,28089
United States,US,MS,Hospitals with ICU beds,Mississippi,1,6,Marion,28091
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Marshall,28093
United States,US,MS,Hospitals with ICU beds,Mississippi,2,9,Monroe,28095
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Montgomery,28097
United States,US,MS,Hospitals without ICU beds,Mississippi,3,0,Neshoba,28099
United States,US,MS,No hospitals,Mississippi,0,0,Newton,28101
United States,US,MS,Hospitals without ICU beds,Mississippi,1,0,Noxubee,28103
